train_ml_data_dir,val_ml_data_dir,model_outdir,hyperparam_space,epochs,batch_size,raw_max_lr,dropout,run_id,val_loss
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,1e-08,0.10842685377836833,run_01_004_0001,0.011842290298068912
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,1e-08,0.12171193220622717,run_01_004_0017,0.014100863849521311
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,1e-08,0.2838043203564884,run_01_004_0010,0.01913547380133594
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,2048,1e-08,0.21807580076779964,run_01_004_0011,0.027399149627218504
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,1e-08,0.09513126439074922,run_01_004_0003,0.013664233480112276
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.001,0.43583767965593573,run_01_004_0021,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,32,8.130122125309504e-05,0.003575194261307932,run_01_004_0000,0.009621400051364712
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,64,1e-08,0.04804049548635686,run_01_004_0014,0.011667745190595618
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,1e-08,0.08629753337732418,run_01_004_0009,0.01272628130274111
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,0.001,0.2657749904637309,run_01_004_0016,0.10846182401960786
